Casting_Temperature_C,Rolling_Speed_m_min,Cooling_Rate_C_s,UTS_MPa,Elongation_%,Conductivity_%_IACS
712.4892324,157.4059076,29.97107147,507.9365973,79.06757406,54.01938678
699.7311256,158.6637697,34.86332314,506.3286064,79.34854998,54.42419622
708.3879675,162.8432598,28.44730631,514.1112211,79.59215615,53.40543753
710.7064876,137.5567636,26.57401328,516.7761361,80.38882965,54.11620889
731.3768948,139.3399987,25.40855654,524.5538703,83.72611765,54.96440444
726.680719,146.2798649,29.38570169,516.8744126,79.36152291,54.13944559
728.4652447,138.4477304,30.93656248,517.645303,82.19620053,53.88710623
690.5515632,179.0962721,33.28115044,497.0947912,77.29639768,53.20755439
710.8076999,168.8431156,29.39124738,503.983666,78.66202709,53.65594273
714.0672076,129.8792813,39.76089359,523.8233358,79.31804144,53.95705091
690.9596138,120.3356494,29.37617752,507.7313527,79.31812345,54.18686702
702.9906604,122.5669961,31.61463083,511.4787881,80.05328048,54.67771447
728.0144912,134.6438071,26.54914248,525.7180979,79.47327753,54.20302429
696.8554853,126.8574772,28.9093977,509.9878198,77.47023894,54.06960556
716.7655066,152.0002869,25.7249821,506.7550242,81.33319579,53.09915531
700.7600936,171.4797134,33.3926295,508.0229744,78.38463381,54.36905296
690.6060387,164.2050133,36.26597025,492.9065965,77.22929202,53.90702825
702.0600729,132.9365438,27.93564722,515.7870309,77.24089847,54.28334086
738.7936877,143.9579554,30.51866407,530.4187404,81.60795873,53.71492589
730.0768556,150.4736526,25.2492434,513.5990182,80.38701764,53.79577016
737.9788322,168.612351,37.59283084,513.3937726,80.2649242,53.77577541
714.3927022,170.3472962,36.69945287,504.5846155,78.34655959,53.36355669
695.4868099,174.5830987,25.94881046,491.0402426,77.32314271,53.31916296
717.3979744,150.554715,30.47301414,522.1648546,79.45503327,54.09655946
712.7188667,161.6564848,39.32929921,506.8616097,78.46329199,54.3193074
732.2178541,126.7080223,30.88040584,532.5452656,82.6982212,54.00856107
694.904129,153.9173376,32.89313015,503.8450502,76.93861219,53.51733962
714.4120569,134.9215086,30.32864292,518.0496881,81.35095823,54.07913875
697.5024332,145.9030131,33.94197082,505.1819187,77.5691689,54.6096239
706.2337963,158.0430305,39.67235313,511.8896426,79.07896064,53.74344047
726.8678539,135.4191563,39.96253755,518.6827152,81.15980159,54.45150025
713.8009065,123.1311035,36.62072467,528.5927987,78.65121099,54.17088375
708.7944143,120.6140314,31.06466647,511.7768818,78.99811754,54.97940826
709.7238139,121.3295721,32.41648301,522.370594,78.84861341,54.18173104
712.9723384,120.5009843,30.35096992,513.3100546,80.15212606,54.73301261
729.2508272,126.6213034,39.78361945,525.0604948,80.80705726,55.0369936
734.6042344,134.3693229,35.61640459,527.4578701,80.93120494,55.13937518
737.7667343,133.2732909,31.73397168,526.4679032,82.30903314,53.62529046
729.3451693,179.2077957,25.18172905,510.0018981,82.01504656,53.01250146
705.7703448,138.3603663,32.80725122,504.4422103,80.7867166,54.85515109
724.4067353,127.645247,39.75892303,518.9725412,80.52085384,55.01946798
711.8801562,152.7337527,32.84591363,512.6112758,79.55572829,53.82111701
702.7335311,171.4774473,27.73640028,500.0718905,79.31493171,52.22145669
732.043579,160.6836226,25.33140621,514.3640626,80.98838522,53.94023546
691.9213174,137.7649253,30.32055637,511.2525699,75.95059433,53.470013
735.0880996,153.6969696,38.77342084,515.3353044,81.25803683,53.82464898
713.0738732,162.8913585,39.94831162,505.8615768,80.38207084,54.26064887
721.8600738,163.6862695,39.18051962,509.2958747,81.46053312,54.30456935
722.9676961,159.9923073,35.9412999,516.561344,78.62031991,54.90956028
734.755887,172.2486255,33.37214093,515.9441743,82.47306114,53.75858828
721.8334841,172.2063275,33.8602922,508.7140176,78.3055358,53.46699127
720.6966792,154.7361936,33.08488014,504.706398,80.87460447,54.57298166
693.332602,145.7913821,35.60573957,507.2540588,77.95233254,54.44273625
715.9204011,158.4942177,31.2830984,509.3228062,78.30390516,53.85915382
697.50845,169.0927201,35.03806007,498.6047141,78.99898814,54.02571425
726.8716884,120.3391263,26.82418172,523.5912902,83.08979566,54.14407554
715.611096,179.5198205,28.9854296,499.420458,80.04935779,54.13052848
724.011389,130.9736263,37.54004558,530.2100454,80.66513649,55.28503439
692.083645,148.2149391,38.55623396,492.7111479,78.75966901,53.92623023
694.2396008,172.3217841,33.08512356,490.15227,76.64337187,54.1489303
725.8161694,133.5024239,25.47453426,530.2598183,80.20681277,53.40958818
693.6042168,148.6077134,38.90460356,505.4235263,76.575808,53.75573502
693.5628364,127.9549308,35.53096387,506.7676263,77.61681755,54.71234875
690.6054238,143.7045795,31.21041886,508.4243196,77.53443728,54.15196216
737.8250699,130.6281273,33.97568415,531.9583974,81.53043251,53.81864918
726.875418,141.8176649,31.44662252,522.05571,80.81473026,54.21513657
707.6625704,142.407853,31.9800884,512.2367394,78.62768439,54.65497975
704.8267791,179.5902474,38.30214798,500.8625064,78.0757705,53.24667708
707.4851615,179.6887818,27.4162637,502.3644087,78.6091815,54.6247057
728.7326766,126.8871767,26.55503703,537.2800505,80.78507607,54.548743
723.0685306,163.5581268,25.04093117,511.4923632,79.05386266,54.16171906
699.2597784,123.1047288,29.71000563,511.8782346,78.21680246,54.3624802
698.7054668,121.8115209,27.2112065,506.6248112,76.55440703,55.19967304
694.9197825,126.3200337,28.29978243,509.3043942,78.82754825,54.78395677
723.015136,177.9291394,25.16858474,517.4432607,80.48316652,53.5402923
728.2186331,176.4518129,28.40793122,516.0961977,81.28205717,54.18233533
703.2523214,131.6356692,29.99067373,509.4171212,78.45248882,53.91688652
691.0472481,129.7003401,25.47351245,506.7637288,77.58693541,54.07234269
694.1085834,134.4321052,34.11856186,500.2424683,78.96830506,55.07136705
738.3930017,150.9328196,33.53200523,519.0710583,80.8112035,54.35510361
704.7722389,154.1822779,26.45553668,506.8786418,77.53113013,54.31804977
728.4611574,133.2956058,33.92514666,521.7696239,81.26923073,54.93035942
721.2331784,165.3973673,39.97980878,505.7743801,79.62844768,54.41973412
709.096982,138.5731902,39.16703429,515.4257378,79.3109704,53.99201961
700.2843631,175.3278795,25.0400649,497.1325673,79.49301031,54.57816315
696.0693209,159.4033624,36.93067467,492.3758999,76.6540551,54.40265352
720.7506484,146.1810717,30.30407914,506.1452679,81.16324973,54.4376694
728.731689,167.3947201,25.95477056,511.297371,80.55348689,53.87308613
722.1952127,169.0748776,29.43974821,502.4338174,80.82210905,54.45342643
716.5151067,137.4288963,29.82604774,507.6843274,78.92329456,55.17971015
692.0975612,140.3828726,32.84866359,509.5787648,77.69946669,54.065473
738.4244389,176.1573092,34.91625651,515.8764722,82.07575378,54.46945955
729.9357096,129.8844623,36.23583418,524.6752842,80.07884976,54.44305841
704.6411018,122.529025,28.68854564,514.6198143,77.67127156,53.34942698
738.9985165,147.2433194,29.82655855,519.6371017,83.1591623,53.42207047
720.0940795,168.072594,29.6257256,511.6801424,80.07512122,54.12393428
719.1211329,166.3000864,30.44105302,509.0170389,81.4020916,54.45099761
727.403659,175.1718377,39.99484463,507.3632349,80.19722994,54.35271624
730.5884894,151.9920399,36.66914954,516.6584893,82.5275712,54.59801187
722.8239304,126.0038803,39.62485698,517.4735075,79.35276063,55.82726117
696.4047873,155.3213385,35.39666589,499.5747778,79.34339199,54.41891168
706.9133753,166.7037369,31.09406052,502.2474272,79.31100637,53.82238272
736.404182,125.5996872,30.84616275,528.3607682,82.4979068,54.29760411
701.2307806,130.3594441,32.32871717,511.7833299,77.50261759,55.16048077
708.6083512,120.7374397,31.25304675,517.6903852,80.02739796,53.78309203
711.6038441,155.6191548,37.42489369,510.2700183,80.05306786,54.8112861
711.9702495,173.2040635,31.9750302,508.7393909,79.27383858,53.91554384
720.6469791,160.239799,29.4342154,515.2166673,78.45899175,53.57049661
737.1537919,178.9224053,36.62290403,519.6731236,80.77090542,53.21815948
702.0346356,123.7820191,37.81630614,509.6440409,77.19916759,55.25880277
696.0750688,174.1800651,31.30643434,493.2404404,78.49153798,53.45564698
699.8735245,168.8440972,35.01712858,502.5515165,77.77146368,54.04308258
734.346245,138.8544912,25.88206801,528.8741635,81.69491138,53.64172136
722.2905406,178.4115931,32.94197278,504.2286893,80.01564315,54.85765347
704.2953395,137.2762649,25.67471707,514.0227099,80.61508837,54.18981821
730.7973469,173.3582834,25.43786261,508.6735279,81.85319353,53.10198486
733.0684998,172.8449146,34.19387276,517.0860541,81.79489668,53.74102053
732.3257169,165.459457,29.55003074,516.3935404,81.13568065,54.63297366
735.9463267,153.8082284,36.13805744,514.9085168,81.75809114,53.69626309
702.612051,127.200165,38.44123841,510.9756069,77.36345384,54.31610748
727.7520964,151.9183041,27.09086761,529.211896,81.76439094,54.61621047
713.0269749,141.4077753,35.86784258,515.1050566,78.36275178,54.47442453
732.0999276,167.533022,32.71779997,527.2923071,82.31832261,53.36929683
726.4245339,165.4877524,26.68178875,506.3463086,80.57341168,53.99043436
728.8223723,174.6367504,34.7738891,515.77387,82.09193559,53.87273524
722.8080919,120.8898097,34.14200205,512.4654221,82.48100334,54.50014938
698.8714385,168.546193,32.73462801,498.8706839,78.25151356,54.4425095
717.2513459,176.3077232,38.89706807,508.8894429,81.09189631,54.13515676
739.233487,167.3580269,32.81619544,523.5987859,83.03398787,53.93635241
736.8694033,127.8116676,39.85772673,526.0948528,80.26127196,54.44808293
692.1586868,124.8767463,32.63843221,513.8117716,77.69487485,54.94240324
698.2407408,121.2507144,26.73778057,510.0765823,78.98838376,53.96207555
696.5864387,157.7247135,32.05706877,500.155319,78.65350574,52.97994053
726.2989955,157.7803591,27.73493144,513.6487789,81.42135978,53.86424754
730.8892665,179.2148229,33.95700228,505.9982396,81.55638793,54.07612379
700.6755683,143.8825904,35.39698263,515.021605,78.30279506,54.06093281
715.2926346,139.9143771,32.02652918,515.9120933,80.06111309,53.97871321
732.0351514,157.4654956,26.46554452,524.2145189,80.65655894,53.7725321
726.6400772,169.5365204,32.02962098,517.6826387,80.82631589,53.93294938
717.1118603,176.206437,26.22181322,500.854298,78.94711401,53.1132252
719.5173845,168.18745,35.23188933,515.3830935,79.6925163,54.35345483
715.4180273,145.6004388,36.85552337,516.5459532,79.10822101,52.94993826
704.8774226,158.0948541,39.43570491,499.8057457,77.86129404,54.47776907
718.2510996,171.3779596,27.23203161,509.9564161,79.41150023,53.98751103
724.4442651,149.4365813,32.98630503,512.2763187,81.06438853,54.4138732
733.6661458,133.0011986,33.51306051,534.9650051,81.37289125,53.37603585
721.8145677,130.1834064,38.83714801,525.9211957,79.81917311,54.62132377
728.0560769,120.0094647,34.40914961,527.6694562,79.67757621,54.21683789
698.0035817,163.0942797,27.18264468,506.3975251,78.14336475,54.71380529
713.0778737,126.6658325,31.54526986,510.6292489,80.87605668,54.54510746
690.466581,134.630346,34.82143793,501.0974802,78.46639251,53.76176096
702.3339432,137.8725799,35.50426648,508.543099,78.83169358,53.48610623
726.3230858,153.6227916,37.94610998,528.2531288,80.4398491,53.91530873
739.5904976,143.8774366,27.7076068,521.2796033,83.13265225,54.52115843
694.958905,160.4804395,39.2731322,490.7987909,76.8648803,54.75688608
710.0747158,123.3383196,25.88709118,510.8139345,79.41386476,54.3750575
730.0035484,127.4363517,39.75643202,531.3019481,80.2700108,54.56078067
700.2017817,149.9526902,37.86650639,502.1441224,79.03521928,54.09178041
717.7542475,140.2178873,34.90409174,516.0163242,80.81022612,54.28522532
726.6535648,137.7488018,36.0249325,525.8163051,80.8294276,54.95087259
720.7992725,124.0216847,26.09038009,522.4027077,82.50666056,54.10827954
699.4012367,173.7431505,25.62219794,498.5984062,79.07152836,54.10441292
707.7692284,161.5091152,26.52648695,508.1079554,79.80682604,53.65122941
729.1895892,127.2970894,26.31039722,524.2522858,81.85255931,54.75987422
717.7113257,123.9027575,33.2107185,520.8532503,78.84830983,54.71454828
690.2614807,178.492352,28.23165981,492.7928117,76.72028525,54.2657694
728.049538,160.870353,37.90308456,520.1045595,80.85516162,55.09041761
691.7655677,145.0473643,31.68622935,498.4067283,77.54586183,52.89225787
727.2866891,162.1038624,35.43265715,499.9093062,81.54679876,54.46449977
700.124028,165.3799072,34.79309639,503.8459576,77.60488087,54.27662633
737.903674,166.7977321,29.79779558,523.551097,82.37116432,54.1517275
708.3970376,148.6726383,28.6475136,510.5968981,79.49588821,54.20651929
706.3465808,145.7929655,30.13684428,510.7768669,79.25601095,54.26474835
697.4444025,120.6616851,36.94987561,509.7021463,77.91336099,54.70056392
705.2802108,175.5934269,33.79415273,502.4629944,77.43447342,54.37294621
733.8325381,156.1984727,28.80307994,524.3225613,79.68188135,54.42722481
739.8167169,132.1892362,37.26769665,530.5340693,81.17652322,54.41098228
708.4154765,175.1762052,25.82139079,514.1111184,79.01935509,53.67092752
712.4305315,174.8959141,35.48775062,495.9277861,78.29021375,53.97087264
726.1035469,179.3510499,31.58651209,510.0612669,80.97535522,53.63178175
734.309789,172.4433938,35.96935579,509.5501116,82.72261808,54.8850705
719.6522167,179.8670633,38.9119192,510.265219,80.74565888,53.34418583
709.5762849,134.6811713,36.25051147,506.4764139,79.61143621,54.75309346
710.631092,170.5349751,31.62948033,497.4854458,80.46694593,54.29916005
724.7809073,169.3816985,27.26463522,508.4100094,80.19023593,53.58627992
690.1609132,133.8564216,37.09526464,506.252691,76.70453182,54.55136643
720.9794669,125.9062529,31.9105829,519.7405006,81.11726441,55.01062886
707.7746505,178.7652308,26.12968485,497.3305497,78.9964508,53.56992852
729.7098666,137.7614731,35.78583097,522.6220391,80.76186862,54.99406931
694.649532,172.2535074,29.37777949,494.437513,79.85848335,54.42413814
719.4101133,120.2476293,25.73332344,531.0680148,80.74978724,53.95726012
714.0486445,121.2614884,38.54126522,524.0754313,81.24142739,54.00418001
722.1162763,147.9522785,32.24651638,515.0495709,78.77600514,54.24812365
693.2426797,134.322881,29.2144158,516.8095351,77.23268088,53.62091035
718.9991894,161.390477,35.74579837,513.5407575,80.5214456,52.64866031
718.0742294,153.9338595,38.28853567,508.0121466,79.98672874,53.98172597
718.0330047,124.6491478,25.00460613,522.9043267,78.4975239,55.34072678
720.1743833,129.7576978,35.31778278,523.8374451,80.02197001,54.18520049
723.8233969,143.2829562,36.50517541,515.488688,83.03009851,54.48702553
730.24945,131.1362438,28.14891141,520.5213073,81.8644122,54.60161074
703.491036,167.5333408,32.34435747,501.9178112,79.33632173,53.95096581
731.2524705,144.9642141,26.33928848,520.3358622,81.16433946,53.91033206
714.9127841,125.605912,36.20124824,527.1702579,79.92450015,55.08232413
693.852914,149.0605741,37.71184028,505.9140639,77.48737118,54.28358922
692.9275465,125.4502909,26.62279986,505.6248096,79.08042908,54.23226014
706.7119159,127.7362383,37.2469038,517.164777,79.89584729,54.86632204
729.2448489,134.3765899,36.57355256,530.6450882,81.5033234,53.8729239
725.3840467,171.5716623,30.20369981,504.2515024,81.0991855,53.25680121
729.4307482,175.4767519,35.35434295,506.9584573,79.49625014,53.13986659
715.8634528,169.5754638,25.00072186,507.0032442,78.62235375,54.08826603
712.0099499,140.044633,38.97696482,514.1695949,79.33405766,54.29726166
697.3726263,136.3467865,33.25574853,507.5212897,78.94910932,54.71482602
706.4096377,152.9493414,34.30508296,505.7661305,80.25745568,54.18206367
711.7009683,163.3111896,34.9698912,505.2268257,78.53186352,53.38080734
694.4300215,179.6023673,33.42053526,495.2555912,76.26273679,53.69458044
701.0305976,127.8942427,37.85145831,517.8167388,79.143446,54.92648468
719.9112647,122.9575199,34.14552748,520.6636127,79.46915833,54.32225034
726.7831557,161.6613533,38.61639987,527.0851686,79.17042731,54.74912176
739.9173756,169.933547,33.73497433,528.7820809,81.81131068,53.74857924
736.6556666,170.7809268,27.56683633,523.7398334,81.77612587,54.20320637
722.12826,160.7078129,38.70343834,515.9642028,81.59782516,53.27569568
711.0624027,177.2409482,35.22441248,512.3988574,80.21065356,53.81885559
721.8088682,150.6602858,35.48858492,514.2557715,79.66907047,54.00963454
729.2825809,174.8288879,39.78222626,508.029602,82.33710112,53.34842064
695.9168095,178.0687282,26.12794831,491.907926,78.4103094,54.29783202
710.4952445,170.8294474,31.42888911,498.984074,80.53891563,53.60025035
731.9901143,138.5855138,28.58643089,525.0284096,83.09686839,53.81423431
709.1916476,131.7729391,34.45639697,516.5630944,78.93375201,55.02204826
718.5936136,152.8872039,37.10217526,514.4348448,80.57557217,54.29389629
719.388468,147.180885,39.49466063,515.4778118,79.55735531,54.70798513
699.2238127,172.6655005,31.8189416,498.4780288,79.26153645,53.058371
708.1117721,126.0019003,36.79327346,524.936935,79.06178868,54.07657556
706.7255644,135.4644037,38.75577388,515.8237205,79.69508997,55.46366592
691.3098354,165.1079367,35.24988149,500.7350807,78.89324613,54.48094193
691.2095882,125.6991987,28.64098829,508.8489842,78.23614124,53.77916086
731.5848522,139.2458648,34.11781227,515.9407231,81.35913475,54.40241287
703.6535405,143.2293236,39.54928072,499.7885608,78.31106214,53.86086718
715.9039383,157.3556278,39.81330743,521.1593308,76.64269671,54.9196276
704.9362787,129.4879587,34.63539736,510.9626403,78.04906368,53.26295451
737.0339623,171.6362694,38.30481637,513.9423436,82.72072893,54.18738231
702.9648379,146.8525341,28.00524046,508.6549749,79.86610298,54.2217202
711.4828406,175.0213027,28.69117907,505.9870444,78.97915745,53.26729579
733.6365125,148.0721948,39.29331419,525.7809085,81.56356016,54.1685684
732.0966783,136.5024155,27.02853063,533.9697072,81.66897488,54.36331814
699.3050709,128.5097297,27.86659657,518.6032984,79.22677964,53.38317182
730.1321655,120.2247057,31.30822899,524.9440049,83.65641986,53.78413918
712.9093443,151.9294491,33.84376432,515.7195103,80.3072148,54.08002735
714.1484436,126.4294018,34.05725828,517.2249467,79.04180399,54.00032096
696.6739986,143.5036658,29.37964013,504.5983558,78.11999833,53.92099121
694.0300757,155.3563057,38.80920847,494.9382001,78.8644754,54.21258301
726.3969653,136.5411538,38.72649861,513.7707723,79.29469468,53.95388862
714.8230576,130.5134575,30.8810208,518.099683,79.32319706,54.29919752
711.8425351,166.4832974,31.51437654,501.1963688,80.31849862,54.11445356
726.4754114,176.8074703,35.53745675,514.834533,82.16499956,54.33210852
728.2756449,126.0264251,34.94493845,524.9245037,81.68928547,53.81572063
697.9454084,129.3354195,30.73445522,511.7150294,77.65112316,54.00713298
720.5112575,177.6007594,31.21366377,513.8130297,81.02697786,54.14253667
696.7677041,122.2670533,30.22058415,504.2772602,78.58003397,53.6406964
727.5687543,178.6579402,28.5307751,506.5639082,81.68115844,53.83713112
722.8477578,120.278669,31.87207544,526.2446963,80.59409833,54.44870374
737.8307311,172.4201193,35.29651198,518.7519538,82.07124181,52.6883098
693.4479008,138.4395109,36.12950058,510.7095847,76.63081519,54.09102204
692.8527361,176.3153315,36.68310472,497.8675342,79.93132259,54.13589974
704.1093537,139.0167173,30.6209802,510.8343298,79.0368858,54.11632683
703.0852842,159.2583793,36.46953991,505.2821517,79.0335637,53.89966558
702.34894,124.8019542,25.09774474,515.3892632,78.76209554,54.33202187
735.312729,134.5397887,32.15574907,519.9458661,82.76879578,54.79216475
702.47731,166.4207608,36.908566,500.5305494,77.10386976,54.34275822
703.5974863,151.7211512,34.45067081,507.5247639,76.89160955,53.7938753
727.9699131,175.6781437,32.11094686,513.5742677,81.16097246,53.15594256
712.4869921,145.7250845,34.6696301,507.9041535,81.56927298,54.49587529
728.8355278,172.1887419,38.60419005,506.4171518,82.16166412,53.46132712
693.2683079,146.9373262,33.49572701,501.3802931,76.84359801,53.93652415
714.3785597,178.7548967,36.99679287,513.3996414,80.10410373,54.05285933
691.68068,177.5900629,39.71114088,488.4670836,76.54652148,54.59158534
693.1326602,139.7482023,35.58352303,510.5115106,77.96050655,54.95709523
735.3218727,173.1554202,33.59988646,523.6380085,82.35658682,53.97078628
696.9622686,170.8566825,25.56228921,497.4514622,79.34459152,53.54793305
716.6210341,132.6408238,30.61716847,515.1190302,78.56558129,53.68561429
710.5547801,157.457424,33.481641,510.6042607,78.11580797,55.07437364
707.3671663,124.3609389,36.95809858,517.3502529,78.81324114,54.35060963
734.9916673,170.2026432,31.57157184,512.1395208,80.8881648,54.26831933
691.0911698,130.472753,39.40087414,503.1097449,76.02935121,54.58168004
723.1894843,124.2488821,29.07690629,526.5879768,81.1369605,54.09124821
738.1697217,144.0131457,36.16850793,530.5481192,81.09251121,54.01426069
718.0084092,154.6153283,31.28547126,511.0056551,82.49422424,53.38799364
736.8411231,171.2950175,32.28982742,516.6863885,81.53645495,54.49405903
692.612894,178.4545515,37.03753051,496.1132744,77.13918079,53.89593977
710.939666,146.3695508,29.44322892,510.6965333,79.91934569,54.83995575
703.0078895,123.6268154,26.45218085,512.9192653,77.47022453,54.06839171
726.5410482,164.9469347,32.80383377,510.0097396,81.52241765,53.85759708
739.0648545,153.9103954,32.93191918,519.4958855,82.60135714,53.55290242
702.8265031,146.8734807,36.95751658,520.6956211,78.08546897,54.11469525
722.7087301,138.5561327,39.52478809,518.8065169,80.56856091,53.78487493
699.9048816,150.1439117,25.82951029,511.7345589,79.12729516,54.21648182
718.2665127,140.3207763,33.87534211,525.4569902,81.56807488,54.32820369
713.1966243,165.4207121,35.21917795,506.0541871,82.058965,54.78761442
738.6002665,152.6336218,39.78702026,525.3521957,80.80917465,53.54052628
720.4263636,172.6108664,39.13885321,508.9423143,78.78834629,54.66466935
707.4753186,152.6126349,35.68676147,499.8929571,79.0659434,53.69838695
695.7047892,134.2957448,32.82684117,499.8038061,75.85021839,54.48569518
697.5623414,171.0655129,27.42285883,497.7057592,79.03450643,53.26508277
701.2658465,153.4331427,30.76264833,502.4784127,78.701533,54.18230836
702.5483331,132.4104623,33.77683488,521.0089295,78.93327816,53.09613395
732.5308029,157.4104686,35.87800595,517.8593962,81.15560806,53.80816466
718.0611394,141.4630059,34.53099336,526.3463129,80.33458004,54.32903935
716.1695456,170.6643367,35.71184203,504.5035148,80.30360203,54.88531678
695.7384436,147.1979843,31.43728757,513.2708286,78.20200339,53.09275855
733.0069847,163.5864815,35.91440936,519.9596704,80.15987938,54.08128445
726.1407152,125.7321725,27.15611884,528.1671653,81.4282714,54.02642839
693.3834181,143.7614608,27.43879468,501.004451,79.82036676,53.15313497
725.3917549,178.9944862,27.44248219,511.8821175,81.40794344,53.19649059
717.1769109,168.5076174,38.36297436,516.4997374,79.93659798,53.846628
694.0862673,129.5964481,26.14051095,507.4400617,79.66163884,54.46038413
712.9150321,136.665843,37.02262559,513.7607791,78.69475637,54.41774326
714.2348144,139.7889485,28.50356347,513.9469099,80.8879809,53.51593981
698.288727,159.0219336,32.02644911,509.5383414,77.69739289,53.13329207
737.2849074,165.4196856,38.73934893,523.293304,82.87810663,54.32941453
732.4987686,164.9715965,33.78905845,523.9963053,82.35847209,53.92843153
723.4511169,150.5924434,28.15176529,518.115939,80.52524456,54.86282315
713.1147781,168.6492323,29.2613509,506.1592161,79.58244913,53.72245668
710.5882771,146.224685,38.80669936,513.5464532,80.09630428,54.88550259
722.5486734,127.4328339,31.40715888,528.3952792,78.82905849,54.62573388
717.2715935,153.8665105,33.80478225,511.2402524,79.59499112,54.54823408
693.1136553,177.1380831,31.89898295,500.2587877,78.33683387,54.08280507
715.6251324,167.5796191,30.67657132,509.3678333,79.72057791,54.1649012
730.3201809,154.7220389,28.3491869,506.7120881,81.74942212,52.87383468
712.9619939,158.8083396,35.29287251,513.2559622,77.49040482,53.99931775
692.5978289,175.8337216,35.77363039,487.1872729,76.61662327,53.62532625
729.31391,145.7005677,29.12327637,525.2426485,82.15467985,54.76078677
700.0681891,139.8836483,36.83516265,512.57659,77.4140534,53.83702946
702.9310417,178.6344939,37.818028,499.5246357,77.09974306,53.82987541
698.2353177,171.806588,38.81012644,500.2940869,78.94463398,54.45856951
706.5107532,139.3826151,27.41818621,516.934946,79.79585007,54.30502027
727.8375753,147.8268358,29.55885525,517.0925985,80.21728141,54.19656249
715.969293,144.9046877,37.90530021,518.4803885,79.84016813,54.86365749
700.2440637,128.9457407,27.97810304,517.2534262,77.56955342,54.40014623
733.8915039,177.4691594,25.05202689,522.5054171,81.98408999,53.4538818
733.9790927,144.2587459,38.06240965,518.1830212,81.67077698,53.67052606
733.5289213,172.519745,29.89674163,517.0511175,81.04955864,54.11608826
701.9398106,131.3613737,31.21746288,506.7540472,79.37544085,53.92568339
712.5619672,152.8722486,31.69501039,505.3996989,80.5687979,53.98460836
739.2494828,121.4376831,37.72411901,534.9885753,82.30230786,55.07928415
728.6006238,165.853229,30.06838217,514.9316223,81.77062542,53.83219853
691.3583711,154.8548339,38.38419829,504.9477428,75.76379835,53.99701865
693.2602296,157.535375,34.25408707,497.63862,78.97550583,53.9699206
713.1965688,123.103253,32.90930086,518.9970514,79.58286685,54.30084075
735.4610103,132.6622998,29.88421761,528.9893365,81.11663378,53.77546203
716.9350899,124.4598523,28.65567544,516.820445,80.40656103,55.16719405
714.8906254,137.3348589,34.36087664,512.6295058,80.5164887,54.03920946
695.273685,157.6463405,31.7034124,505.9234337,78.45454745,54.44979857
722.8390052,153.9711591,38.65774015,512.4833797,79.26632315,53.72421364
731.105158,156.7289893,32.37458074,524.4462651,82.24942466,54.35496497
709.0210004,152.9550763,32.67692375,511.6605402,79.20759477,54.20866556
728.7805925,136.3817277,31.25084922,515.7381228,81.81672098,54.27371574
738.2238327,134.6704498,36.83894495,531.3626749,81.17888452,54.47754274
700.188323,128.223581,31.37258797,514.2394863,79.49611449,54.55319564
716.1664816,170.9442525,29.04013,508.9146081,80.34735718,53.75790891
704.3568979,156.9887615,37.93046311,504.3724369,79.72798995,54.10020879
729.642721,131.1906608,33.95242332,520.763825,79.73178282,54.6558601
718.8796683,130.6325628,33.8726533,526.9811291,78.79291504,53.80015026
721.7291209,172.3821361,34.16233311,508.6420217,80.22476759,53.31127582
729.895708,164.5638518,35.78259622,511.1616676,82.66806601,54.15948643
709.7985236,159.5639448,29.69601984,509.3174218,81.45786227,52.99339322
735.7545034,144.4118465,25.50766556,520.8397979,81.41164076,53.22461504
716.6514434,135.7185339,37.15889741,512.8647314,79.8602465,55.28861594
697.8977411,178.7670458,26.93357581,493.4413938,78.5982473,54.52569901
724.7949559,167.8343745,35.82729606,508.7201768,81.4062884,53.75282095
729.6630675,138.1067534,26.23472947,518.8382965,82.53953294,54.64321664
705.8380839,170.8538878,30.62961763,505.6949344,77.93792931,54.42095342
732.8589628,165.5359169,25.94539105,516.1995673,82.05322009,54.09909424
735.3071627,137.824833,32.83320519,532.5675312,79.88053809,54.23895312
703.8452244,145.5931713,34.79703659,503.9721134,79.45546189,54.5532331
739.1760736,131.1572067,27.57149712,521.6030696,82.20041264,54.63885206
697.0355764,126.6631467,30.57441428,511.2626959,76.96945485,54.66591142
700.1007834,163.365722,38.95359237,510.3205697,78.39494553,53.37074743
699.211242,136.0507114,31.63583676,511.4453417,77.96946312,55.28874345
734.6994855,169.2035619,37.03815353,532.6655451,82.8795019,55.25039129
722.7146276,179.7365227,38.90777118,509.0966526,79.43349207,53.02619289
697.6052142,124.5971888,39.61518737,512.6012115,80.00271725,54.80181525
712.0161709,148.3821075,38.4748303,500.7166399,80.13243112,55.30853667
720.7649013,168.1237536,29.76107994,512.0850618,81.87613054,54.41512496
694.1732042,167.3370538,39.43859329,497.7288248,76.41655456,54.62186772
734.1208184,165.5998295,37.18592863,515.3433544,83.34124479,53.3684612
730.1801768,140.9396961,37.55763375,522.1242852,79.92758854,54.73730309
715.2603387,147.2311953,25.22759476,513.1203079,80.05484243,54.15183829
738.3563308,155.6981014,39.31358295,521.5690892,83.17461056,54.61921652
710.888049,178.436435,36.67135336,512.3616688,79.7620063,53.43129934
739.205516,139.6528363,36.51951245,525.852597,80.85541406,53.79811649
723.3959999,175.3886333,26.22287096,509.9279786,82.16386651,53.69929174
